file	sample	sample_name	condition	replicate
/scratch/lb4489/project/hcc/iprox/L037_P/CNHPP_HCC_LC_profiling_L037_P_F4.mzML	L037_P	L037_P	L037	1
/scratch/lb4489/project/hcc/iprox/L037_T/CNHPP_HCC_LC_profiling_L037_T_F1.mzML	L037_T	L037_T	L037	1
/scratch/lb4489/project/hcc/iprox/L037_T/CNHPP_HCC_LC_profiling_L037_T_F3.mzML	L037_T	L037_T	L037	1
/scratch/lb4489/project/hcc/iprox/L037_T/CNHPP_HCC_LC_profiling_L037_T_F6.mzML	L037_T	L037_T	L037	1
/scratch/lb4489/project/hcc/iprox/L037_T/CNHPP_HCC_LC_profiling_L037_T_F2.mzML	L037_T	L037_T	L037	1
/scratch/lb4489/project/hcc/iprox/L037_T/CNHPP_HCC_LC_profiling_L037_T_F5.mzML	L037_T	L037_T	L037	1
/scratch/lb4489/project/hcc/iprox/L037_T/CNHPP_HCC_LC_profiling_L037_T_F4.mzML	L037_T	L037_T	L037	1
/scratch/lb4489/project/hcc/iprox/L038_P/CNHPP_HCC_LC_profiling_L038_P_F4.mzML	L038_P	L038_P	L038	1
/scratch/lb4489/project/hcc/iprox/L038_P/CNHPP_HCC_LC_profiling_L038_P_F1.mzML	L038_P	L038_P	L038	1
/scratch/lb4489/project/hcc/iprox/L038_P/CNHPP_HCC_LC_profiling_L038_P_F2.mzML	L038_P	L038_P	L038	1
/scratch/lb4489/project/hcc/iprox/L038_P/CNHPP_HCC_LC_profiling_L038_P_F3.mzML	L038_P	L038_P	L038	1
/scratch/lb4489/project/hcc/iprox/L038_P/CNHPP_HCC_LC_profiling_L038_P_F6.mzML	L038_P	L038_P	L038	1
/scratch/lb4489/project/hcc/iprox/L038_P/CNHPP_HCC_LC_profiling_L038_P_F5.mzML	L038_P	L038_P	L038	1
/scratch/lb4489/project/hcc/iprox/L038_T/CNHPP_HCC_LC_profiling_L038_T_F2.mzML	L038_T	L038_T	L038	1
/scratch/lb4489/project/hcc/iprox/L038_T/CNHPP_HCC_LC_profiling_L038_T_F5.mzML	L038_T	L038_T	L038	1
/scratch/lb4489/project/hcc/iprox/L038_T/CNHPP_HCC_LC_profiling_L038_T_F3.mzML	L038_T	L038_T	L038	1
/scratch/lb4489/project/hcc/iprox/L038_T/CNHPP_HCC_LC_profiling_L038_T_F6.mzML	L038_T	L038_T	L038	1
/scratch/lb4489/project/hcc/iprox/L038_T/CNHPP_HCC_LC_profiling_L038_T_F1.mzML	L038_T	L038_T	L038	1
/scratch/lb4489/project/hcc/iprox/L038_T/CNHPP_HCC_LC_profiling_L038_T_F4.mzML	L038_T	L038_T	L038	1
/scratch/lb4489/project/hcc/iprox/L039_P/CNHPP_HCC_LC_profiling_L039_P_F6.mzML	L039_P	L039_P	L039	1
/scratch/lb4489/project/hcc/iprox/L039_P/CNHPP_HCC_LC_profiling_L039_P_F3.mzML	L039_P	L039_P	L039	1
/scratch/lb4489/project/hcc/iprox/L039_P/CNHPP_HCC_LC_profiling_L039_P_F2.mzML	L039_P	L039_P	L039	1
/scratch/lb4489/project/hcc/iprox/L039_P/CNHPP_HCC_LC_profiling_L039_P_F4.mzML	L039_P	L039_P	L039	1
/scratch/lb4489/project/hcc/iprox/L039_P/CNHPP_HCC_LC_profiling_L039_P_F5.mzML	L039_P	L039_P	L039	1
/scratch/lb4489/project/hcc/iprox/L039_P/CNHPP_HCC_LC_profiling_L039_P_F1.mzML	L039_P	L039_P	L039	1
/scratch/lb4489/project/hcc/iprox/L039_T/CNHPP_HCC_LC_profiling_L039_T_F6.mzML	L039_T	L039_T	L039	1
/scratch/lb4489/project/hcc/iprox/L039_T/CNHPP_HCC_LC_profiling_L039_T_F4.mzML	L039_T	L039_T	L039	1
/scratch/lb4489/project/hcc/iprox/L039_T/CNHPP_HCC_LC_profiling_L039_T_F5.mzML	L039_T	L039_T	L039	1
/scratch/lb4489/project/hcc/iprox/L039_T/CNHPP_HCC_LC_profiling_L039_T_F1.mzML	L039_T	L039_T	L039	1
/scratch/lb4489/project/hcc/iprox/L039_T/CNHPP_HCC_LC_profiling_L039_T_F2.mzML	L039_T	L039_T	L039	1
/scratch/lb4489/project/hcc/iprox/L039_T/CNHPP_HCC_LC_profiling_L039_T_F3.mzML	L039_T	L039_T	L039	1
/scratch/lb4489/project/hcc/iprox/L040_P/CNHPP_HCC_LC_profiling_L040_P_F1.mzML	L040_P	L040_P	L040	1
/scratch/lb4489/project/hcc/iprox/L040_P/CNHPP_HCC_LC_profiling_L040_P_F5.mzML	L040_P	L040_P	L040	1
/scratch/lb4489/project/hcc/iprox/L040_P/CNHPP_HCC_LC_profiling_L040_P_F2.mzML	L040_P	L040_P	L040	1
/scratch/lb4489/project/hcc/iprox/L040_P/CNHPP_HCC_LC_profiling_L040_P_F6.mzML	L040_P	L040_P	L040	1
/scratch/lb4489/project/hcc/iprox/L040_P/CNHPP_HCC_LC_profiling_L040_P_F3.mzML	L040_P	L040_P	L040	1
/scratch/lb4489/project/hcc/iprox/L040_P/CNHPP_HCC_LC_profiling_L040_P_F4.mzML	L040_P	L040_P	L040	1
/scratch/lb4489/project/hcc/iprox/L040_T/CNHPP_HCC_LC_profiling_L040_T_F5.mzML	L040_T	L040_T	L040	1
/scratch/lb4489/project/hcc/iprox/L040_T/CNHPP_HCC_LC_profiling_L040_T_F4.mzML	L040_T	L040_T	L040	1
/scratch/lb4489/project/hcc/iprox/L040_T/CNHPP_HCC_LC_profiling_L040_T_F6.mzML	L040_T	L040_T	L040	1
/scratch/lb4489/project/hcc/iprox/L040_T/CNHPP_HCC_LC_profiling_L040_T_F2.mzML	L040_T	L040_T	L040	1
/scratch/lb4489/project/hcc/iprox/L040_T/CNHPP_HCC_LC_profiling_L040_T_F3.mzML	L040_T	L040_T	L040	1
/scratch/lb4489/project/hcc/iprox/L040_T/CNHPP_HCC_LC_profiling_L040_T_F1.mzML	L040_T	L040_T	L040	1
/scratch/lb4489/project/hcc/iprox/L041_P/CNHPP_HCC_LC_profiling_L041_P_F1.mzML	L041_P	L041_P	L041	1
/scratch/lb4489/project/hcc/iprox/L041_P/CNHPP_HCC_LC_profiling_L041_P_F5.mzML	L041_P	L041_P	L041	1
/scratch/lb4489/project/hcc/iprox/L041_P/CNHPP_HCC_LC_profiling_L041_P_F3.mzML	L041_P	L041_P	L041	1
/scratch/lb4489/project/hcc/iprox/L041_P/CNHPP_HCC_LC_profiling_L041_P_F2.mzML	L041_P	L041_P	L041	1
/scratch/lb4489/project/hcc/iprox/L041_P/CNHPP_HCC_LC_profiling_L041_P_F4.mzML	L041_P	L041_P	L041	1
/scratch/lb4489/project/hcc/iprox/L041_P/CNHPP_HCC_LC_profiling_L041_P_F6.mzML	L041_P	L041_P	L041	1
/scratch/lb4489/project/hcc/iprox/L041_T/CNHPP_HCC_LC_profiling_L041_T_F6.mzML	L041_T	L041_T	L041	1
/scratch/lb4489/project/hcc/iprox/L041_T/CNHPP_HCC_LC_profiling_L041_T_F1.mzML	L041_T	L041_T	L041	1
/scratch/lb4489/project/hcc/iprox/L041_T/CNHPP_HCC_LC_profiling_L041_T_F2.mzML	L041_T	L041_T	L041	1
/scratch/lb4489/project/hcc/iprox/L041_T/CNHPP_HCC_LC_profiling_L041_T_F3.mzML	L041_T	L041_T	L041	1
/scratch/lb4489/project/hcc/iprox/L041_T/CNHPP_HCC_LC_profiling_L041_T_F4.mzML	L041_T	L041_T	L041	1
/scratch/lb4489/project/hcc/iprox/L041_T/CNHPP_HCC_LC_profiling_L041_T_F5.mzML	L041_T	L041_T	L041	1
/scratch/lb4489/project/hcc/iprox/L042_P/CNHPP_HCC_LC_profiling_L042_P_F6.mzML	L042_P	L042_P	L042	1
/scratch/lb4489/project/hcc/iprox/L042_P/CNHPP_HCC_LC_profiling_L042_P_F3.mzML	L042_P	L042_P	L042	1
/scratch/lb4489/project/hcc/iprox/L042_P/CNHPP_HCC_LC_profiling_L042_P_F4.mzML	L042_P	L042_P	L042	1
/scratch/lb4489/project/hcc/iprox/L042_P/CNHPP_HCC_LC_profiling_L042_P_F5.mzML	L042_P	L042_P	L042	1
/scratch/lb4489/project/hcc/iprox/L042_P/CNHPP_HCC_LC_profiling_L042_P_F1.mzML	L042_P	L042_P	L042	1
/scratch/lb4489/project/hcc/iprox/L042_P/CNHPP_HCC_LC_profiling_L042_P_F2.mzML	L042_P	L042_P	L042	1
/scratch/lb4489/project/hcc/iprox/L042_T/CNHPP_HCC_LC_profiling_L042_T_F4.mzML	L042_T	L042_T	L042	1
/scratch/lb4489/project/hcc/iprox/L042_T/CNHPP_HCC_LC_profiling_L042_T_F6.mzML	L042_T	L042_T	L042	1
/scratch/lb4489/project/hcc/iprox/L042_T/CNHPP_HCC_LC_profiling_L042_T_F3.mzML	L042_T	L042_T	L042	1
/scratch/lb4489/project/hcc/iprox/L042_T/CNHPP_HCC_LC_profiling_L042_T_F2.mzML	L042_T	L042_T	L042	1
/scratch/lb4489/project/hcc/iprox/L042_T/CNHPP_HCC_LC_profiling_L042_T_F5.mzML	L042_T	L042_T	L042	1
/scratch/lb4489/project/hcc/iprox/L042_T/CNHPP_HCC_LC_profiling_L042_T_F1.mzML	L042_T	L042_T	L042	1
/scratch/lb4489/project/hcc/iprox/L043_P/CNHPP_HCC_LC_profiling_L043P_5per_F4_R1.mzML	L043_P	L043_P	L043	1
/scratch/lb4489/project/hcc/iprox/L043_P/CNHPP_HCC_LC_profiling_L043P_5per_F3_R1.mzML	L043_P	L043_P	L043	1
/scratch/lb4489/project/hcc/iprox/L043_P/CNHPP_HCC_LC_profiling_L043P_5per_F6_R1.mzML	L043_P	L043_P	L043	1
/scratch/lb4489/project/hcc/iprox/L043_P/CNHPP_HCC_LC_profiling_L043P_5per_F1_R1.mzML	L043_P	L043_P	L043	1
/scratch/lb4489/project/hcc/iprox/L043_P/CNHPP_HCC_LC_profiling_L043P_5per_F5_R1.mzML	L043_P	L043_P	L043	1
/scratch/lb4489/project/hcc/iprox/L043_P/CNHPP_HCC_LC_profiling_L043P_5per_F2_R1.mzML	L043_P	L043_P	L043	1
/scratch/lb4489/project/hcc/iprox/L043_T/CNHPP_HCC_LC_profiling_L043T_5per_F3_R1.mzML	L043_T	L043_T	L043	1
/scratch/lb4489/project/hcc/iprox/L043_T/CNHPP_HCC_LC_profiling_L043T_5per_F1_R1.mzML	L043_T	L043_T	L043	1
/scratch/lb4489/project/hcc/iprox/L043_T/CNHPP_HCC_LC_profiling_L043T_5per_F6_R1.mzML	L043_T	L043_T	L043	1
/scratch/lb4489/project/hcc/iprox/L043_T/CNHPP_HCC_LC_profiling_L043T_5per_F5_R1.mzML	L043_T	L043_T	L043	1
/scratch/lb4489/project/hcc/iprox/L043_T/CNHPP_HCC_LC_profiling_L043T_5per_F4_R1.mzML	L043_T	L043_T	L043	1
/scratch/lb4489/project/hcc/iprox/L043_T/CNHPP_HCC_LC_profiling_L043T_5per_F2_R1.mzML	L043_T	L043_T	L043	1
/scratch/lb4489/project/hcc/iprox/L044_P/CNHPP_HCC_LC_profiling_L044P_5per_F5_R1.mzML	L044_P	L044_P	L044	1
/scratch/lb4489/project/hcc/iprox/L044_P/CNHPP_HCC_LC_profiling_L044P_5per_F1_R1.mzML	L044_P	L044_P	L044	1
/scratch/lb4489/project/hcc/iprox/L044_P/CNHPP_HCC_LC_profiling_L044P_5per_F2_R1.mzML	L044_P	L044_P	L044	1
/scratch/lb4489/project/hcc/iprox/L044_P/CNHPP_HCC_LC_profiling_L044P_5per_F3_R1.mzML	L044_P	L044_P	L044	1
/scratch/lb4489/project/hcc/iprox/L044_P/CNHPP_HCC_LC_profiling_L044P_5per_F6_R1.mzML	L044_P	L044_P	L044	1
/scratch/lb4489/project/hcc/iprox/L044_P/CNHPP_HCC_LC_profiling_L044P_5per_F4_R1.mzML	L044_P	L044_P	L044	1
/scratch/lb4489/project/hcc/iprox/L044_T/CNHPP_HCC_LC_profiling_L044T_5per_F1_R1.mzML	L044_T	L044_T	L044	1
/scratch/lb4489/project/hcc/iprox/L044_T/CNHPP_HCC_LC_profiling_L044T_5per_F3_R1.mzML	L044_T	L044_T	L044	1
/scratch/lb4489/project/hcc/iprox/L044_T/CNHPP_HCC_LC_profiling_L044T_5per_F5_R1.mzML	L044_T	L044_T	L044	1
/scratch/lb4489/project/hcc/iprox/L044_T/CNHPP_HCC_LC_profiling_L044T_5per_F4_R1.mzML	L044_T	L044_T	L044	1
/scratch/lb4489/project/hcc/iprox/L044_T/CNHPP_HCC_LC_profiling_L044T_5per_F2_R1.mzML	L044_T	L044_T	L044	1
/scratch/lb4489/project/hcc/iprox/L044_T/CNHPP_HCC_LC_profiling_L044T_5per_F6_R1.mzML	L044_T	L044_T	L044	1
/scratch/lb4489/project/hcc/iprox/L045_P/CNHPP_HCC_LC_profiling_L045P_5per_F6_R1.mzML	L045_P	L045_P	L045	1
/scratch/lb4489/project/hcc/iprox/L045_P/CNHPP_HCC_LC_profiling_L045P_5per_F4_R1.mzML	L045_P	L045_P	L045	1
/scratch/lb4489/project/hcc/iprox/L045_P/CNHPP_HCC_LC_profiling_L045P_5per_F2_R1.mzML	L045_P	L045_P	L045	1
/scratch/lb4489/project/hcc/iprox/L045_P/CNHPP_HCC_LC_profiling_L045P_5per_F1_R1.mzML	L045_P	L045_P	L045	1
/scratch/lb4489/project/hcc/iprox/L045_P/CNHPP_HCC_LC_profiling_L045P_5per_F3_R1.mzML	L045_P	L045_P	L045	1
/scratch/lb4489/project/hcc/iprox/L045_P/CNHPP_HCC_LC_profiling_L045P_5per_F5_R1.mzML	L045_P	L045_P	L045	1
/scratch/lb4489/project/hcc/iprox/L045_T/CNHPP_HCC_LC_profiling_L045T_5per_F4_R1.mzML	L045_T	L045_T	L045	1
/scratch/lb4489/project/hcc/iprox/L045_T/CNHPP_HCC_LC_profiling_L045T_5per_F1_R1.mzML	L045_T	L045_T	L045	1
/scratch/lb4489/project/hcc/iprox/L045_T/CNHPP_HCC_LC_profiling_L045T_5per_F6_R1.mzML	L045_T	L045_T	L045	1
/scratch/lb4489/project/hcc/iprox/L045_T/CNHPP_HCC_LC_profiling_L045T_5per_F3_R1.mzML	L045_T	L045_T	L045	1
/scratch/lb4489/project/hcc/iprox/L045_T/CNHPP_HCC_LC_profiling_L045T_5per_F5_R1.mzML	L045_T	L045_T	L045	1
/scratch/lb4489/project/hcc/iprox/L045_T/CNHPP_HCC_LC_profiling_L045T_5per_F2_R1.mzML	L045_T	L045_T	L045	1
/scratch/lb4489/project/hcc/iprox/L046_P/CNHPP_HCC_LC_profiling_L046P_5per_F3_R1.mzML	L046_P	L046_P	L046	1
/scratch/lb4489/project/hcc/iprox/L046_P/CNHPP_HCC_LC_profiling_L046P_5per_F1_R1.mzML	L046_P	L046_P	L046	1
/scratch/lb4489/project/hcc/iprox/L046_P/CNHPP_HCC_LC_profiling_L046P_5per_F2_R1.mzML	L046_P	L046_P	L046	1
/scratch/lb4489/project/hcc/iprox/L046_P/CNHPP_HCC_LC_profiling_L046P_5per_F4_R1.mzML	L046_P	L046_P	L046	1
/scratch/lb4489/project/hcc/iprox/L046_P/CNHPP_HCC_LC_profiling_L046P_5per_F5_R1.mzML	L046_P	L046_P	L046	1
/scratch/lb4489/project/hcc/iprox/L046_P/CNHPP_HCC_LC_profiling_L046P_5per_F6_R1.mzML	L046_P	L046_P	L046	1
/scratch/lb4489/project/hcc/iprox/L046_T/CNHPP_HCC_LC_profiling_L046T_5per_F4_R1.mzML	L046_T	L046_T	L046	1
/scratch/lb4489/project/hcc/iprox/L046_T/CNHPP_HCC_LC_profiling_L046T_5per_F5_R1.mzML	L046_T	L046_T	L046	1
/scratch/lb4489/project/hcc/iprox/L046_T/CNHPP_HCC_LC_profiling_L046T_5per_F3_R1.mzML	L046_T	L046_T	L046	1
/scratch/lb4489/project/hcc/iprox/L046_T/CNHPP_HCC_LC_profiling_L046T_5per_F2_R1.mzML	L046_T	L046_T	L046	1
/scratch/lb4489/project/hcc/iprox/L046_T/CNHPP_HCC_LC_profiling_L046T_5per_F6_R1.mzML	L046_T	L046_T	L046	1
/scratch/lb4489/project/hcc/iprox/L046_T/CNHPP_HCC_LC_profiling_L046T_5per_F1_R1.mzML	L046_T	L046_T	L046	1
/scratch/lb4489/project/hcc/iprox/L047_P/CNHPP_HCC_LC_profiling_L047P_5per_F5_R1.mzML	L047_P	L047_P	L047	1
/scratch/lb4489/project/hcc/iprox/L047_P/CNHPP_HCC_LC_profiling_L047P_5per_F1_R1.mzML	L047_P	L047_P	L047	1
/scratch/lb4489/project/hcc/iprox/L047_P/CNHPP_HCC_LC_profiling_L047P_5per_F6_R1.mzML	L047_P	L047_P	L047	1
/scratch/lb4489/project/hcc/iprox/L047_P/CNHPP_HCC_LC_profiling_L047P_5per_F2_R1.mzML	L047_P	L047_P	L047	1
/scratch/lb4489/project/hcc/iprox/L047_P/CNHPP_HCC_LC_profiling_L047P_5per_F4_R1.mzML	L047_P	L047_P	L047	1
/scratch/lb4489/project/hcc/iprox/L047_P/CNHPP_HCC_LC_profiling_L047P_5per_F3_R1.mzML	L047_P	L047_P	L047	1
/scratch/lb4489/project/hcc/iprox/L047_T/CNHPP_HCC_LC_profiling_L047T_5per_F4_R1.mzML	L047_T	L047_T	L047	1
/scratch/lb4489/project/hcc/iprox/L047_T/CNHPP_HCC_LC_profiling_L047T_5per_F6_R1.mzML	L047_T	L047_T	L047	1
/scratch/lb4489/project/hcc/iprox/L047_T/CNHPP_HCC_LC_profiling_L047T_5per_F5_R1.mzML	L047_T	L047_T	L047	1
/scratch/lb4489/project/hcc/iprox/L047_T/CNHPP_HCC_LC_profiling_L047T_5per_F1_R1.mzML	L047_T	L047_T	L047	1
/scratch/lb4489/project/hcc/iprox/L047_T/CNHPP_HCC_LC_profiling_L047T_5per_F2_R1.mzML	L047_T	L047_T	L047	1
/scratch/lb4489/project/hcc/iprox/L047_T/CNHPP_HCC_LC_profiling_L047T_5per_F3_R1.mzML	L047_T	L047_T	L047	1
/scratch/lb4489/project/hcc/iprox/L048_P/CNHPP_HCC_LC_profiling_L048P_5per_F2_R1.mzML	L048_P	L048_P	L048	1
/scratch/lb4489/project/hcc/iprox/L048_P/CNHPP_HCC_LC_profiling_L048P_5per_F1_R1.mzML	L048_P	L048_P	L048	1
/scratch/lb4489/project/hcc/iprox/L048_P/CNHPP_HCC_LC_profiling_L048P_5per_F4_R1.mzML	L048_P	L048_P	L048	1
/scratch/lb4489/project/hcc/iprox/L048_P/CNHPP_HCC_LC_profiling_L048P_5per_F3_R1.mzML	L048_P	L048_P	L048	1
/scratch/lb4489/project/hcc/iprox/L048_P/CNHPP_HCC_LC_profiling_L048P_5per_F6_R1.mzML	L048_P	L048_P	L048	1
/scratch/lb4489/project/hcc/iprox/L048_P/CNHPP_HCC_LC_profiling_L048P_5per_F5_R1.mzML	L048_P	L048_P	L048	1
/scratch/lb4489/project/hcc/iprox/L048_T/CNHPP_HCC_LC_profiling_L048T_5per_F2_R1.mzML	L048_T	L048_T	L048	1
/scratch/lb4489/project/hcc/iprox/L048_T/CNHPP_HCC_LC_profiling_L048T_5per_F1_R1.mzML	L048_T	L048_T	L048	1
/scratch/lb4489/project/hcc/iprox/L048_T/CNHPP_HCC_LC_profiling_L048T_5per_F3_R1.mzML	L048_T	L048_T	L048	1
/scratch/lb4489/project/hcc/iprox/L048_T/CNHPP_HCC_LC_profiling_L048T_5per_F5_R1.mzML	L048_T	L048_T	L048	1
/scratch/lb4489/project/hcc/iprox/L048_T/CNHPP_HCC_LC_profiling_L048T_5per_F6_R1.mzML	L048_T	L048_T	L048	1
/scratch/lb4489/project/hcc/iprox/L048_T/CNHPP_HCC_LC_profiling_L048T_5per_F4_R1.mzML	L048_T	L048_T	L048	1
/scratch/lb4489/project/hcc/iprox/L049_P/CNHPP_HCC_LC_profiling_L049P_5per_F6_R1.mzML	L049_P	L049_P	L049	1
/scratch/lb4489/project/hcc/iprox/L049_P/CNHPP_HCC_LC_profiling_L049P_5per_F3_R1.mzML	L049_P	L049_P	L049	1
/scratch/lb4489/project/hcc/iprox/L049_P/CNHPP_HCC_LC_profiling_L049P_5per_F4_R1.mzML	L049_P	L049_P	L049	1
/scratch/lb4489/project/hcc/iprox/L049_P/CNHPP_HCC_LC_profiling_L049P_5per_F1_R2.mzML	L049_P	L049_P	L049	1
/scratch/lb4489/project/hcc/iprox/L049_P/CNHPP_HCC_LC_profiling_L049P_5per_F5_R1.mzML	L049_P	L049_P	L049	1
/scratch/lb4489/project/hcc/iprox/L049_P/CNHPP_HCC_LC_profiling_L049P_5per_F2_R1.mzML	L049_P	L049_P	L049	1
/scratch/lb4489/project/hcc/iprox/L049_T/CNHPP_HCC_LC_profiling_L049T_5per_F5_R1.mzML	L049_T	L049_T	L049	1
/scratch/lb4489/project/hcc/iprox/L049_T/CNHPP_HCC_LC_profiling_L049T_5per_F6_R1.mzML	L049_T	L049_T	L049	1
/scratch/lb4489/project/hcc/iprox/L049_T/CNHPP_HCC_LC_profiling_L049T_5per_F3_R1.mzML	L049_T	L049_T	L049	1
/scratch/lb4489/project/hcc/iprox/L049_T/CNHPP_HCC_LC_profiling_L049T_5per_F2_R2.mzML	L049_T	L049_T	L049	1
/scratch/lb4489/project/hcc/iprox/L049_T/CNHPP_HCC_LC_profiling_L049T_5per_F4_R1.mzML	L049_T	L049_T	L049	1
/scratch/lb4489/project/hcc/iprox/L049_T/CNHPP_HCC_LC_profiling_L049T_5per_F1_R2.mzML	L049_T	L049_T	L049	1
/scratch/lb4489/project/hcc/iprox/L050_P/CNHPP_HCC_LC_profiling_L050P_5per_F4_R1.mzML	L050_P	L050_P	L050	1
/scratch/lb4489/project/hcc/iprox/L050_P/CNHPP_HCC_LC_profiling_L050P_5per_F1_R1.mzML	L050_P	L050_P	L050	1
/scratch/lb4489/project/hcc/iprox/L050_P/CNHPP_HCC_LC_profiling_L050P_5per_F3_R1.mzML	L050_P	L050_P	L050	1
/scratch/lb4489/project/hcc/iprox/L050_P/CNHPP_HCC_LC_profiling_L050P_5per_F6_R1.mzML	L050_P	L050_P	L050	1
/scratch/lb4489/project/hcc/iprox/L050_P/CNHPP_HCC_LC_profiling_L050P_5per_F5_R1.mzML	L050_P	L050_P	L050	1
/scratch/lb4489/project/hcc/iprox/L050_P/CNHPP_HCC_LC_profiling_L050P_5per_F2_R1.mzML	L050_P	L050_P	L050	1
/scratch/lb4489/project/hcc/iprox/L050_T/CNHPP_HCC_LC_profiling_L050T_5per_F2_R1.mzML	L050_T	L050_T	L050	1
/scratch/lb4489/project/hcc/iprox/L050_T/CNHPP_HCC_LC_profiling_L050T_5per_F1_R1.mzML	L050_T	L050_T	L050	1
/scratch/lb4489/project/hcc/iprox/L050_T/CNHPP_HCC_LC_profiling_L050T_5per_F4_R1.mzML	L050_T	L050_T	L050	1
/scratch/lb4489/project/hcc/iprox/L050_T/CNHPP_HCC_LC_profiling_L050T_5per_F5_R1.mzML	L050_T	L050_T	L050	1
/scratch/lb4489/project/hcc/iprox/L050_T/CNHPP_HCC_LC_profiling_L050T_5per_F6_R1.mzML	L050_T	L050_T	L050	1
/scratch/lb4489/project/hcc/iprox/L050_T/CNHPP_HCC_LC_profiling_L050T_5per_F3_R1.mzML	L050_T	L050_T	L050	1
/scratch/lb4489/project/hcc/iprox/L051_P/CNHPP_HCC_LC_profiling_L051P_5per_F2_R1.mzML	L051_P	L051_P	L051	1
/scratch/lb4489/project/hcc/iprox/L051_P/CNHPP_HCC_LC_profiling_L051P_5per_F5_R1.mzML	L051_P	L051_P	L051	1
/scratch/lb4489/project/hcc/iprox/L051_P/CNHPP_HCC_LC_profiling_L051P_5per_F1_R1.mzML	L051_P	L051_P	L051	1
/scratch/lb4489/project/hcc/iprox/L051_P/CNHPP_HCC_LC_profiling_L051P_5per_F6_R1.mzML	L051_P	L051_P	L051	1
/scratch/lb4489/project/hcc/iprox/L051_P/CNHPP_HCC_LC_profiling_L051P_5per_F3_R1.mzML	L051_P	L051_P	L051	1
/scratch/lb4489/project/hcc/iprox/L051_P/CNHPP_HCC_LC_profiling_L051P_5per_F4_R1.mzML	L051_P	L051_P	L051	1
/scratch/lb4489/project/hcc/iprox/L051_T/CNHPP_HCC_LC_profiling_L051T_5per_F5_R1.mzML	L051_T	L051_T	L051	1
/scratch/lb4489/project/hcc/iprox/L051_T/CNHPP_HCC_LC_profiling_L051T_5per_F3_R1.mzML	L051_T	L051_T	L051	1
/scratch/lb4489/project/hcc/iprox/L051_T/CNHPP_HCC_LC_profiling_L051T_5per_F6_R1.mzML	L051_T	L051_T	L051	1
/scratch/lb4489/project/hcc/iprox/L051_T/CNHPP_HCC_LC_profiling_L051T_5per_F1_R1.mzML	L051_T	L051_T	L051	1
/scratch/lb4489/project/hcc/iprox/L051_T/CNHPP_HCC_LC_profiling_L051T_5per_F4_R1.mzML	L051_T	L051_T	L051	1
/scratch/lb4489/project/hcc/iprox/L051_T/CNHPP_HCC_LC_profiling_L051T_5per_F2_R1.mzML	L051_T	L051_T	L051	1
/scratch/lb4489/project/hcc/iprox/L052_P/CNHPP_HCC_LC_profiling_L052P_5per_F4_R1.mzML	L052_P	L052_P	L052	1
/scratch/lb4489/project/hcc/iprox/L052_P/CNHPP_HCC_LC_profiling_L052P_5per_F1_R1.mzML	L052_P	L052_P	L052	1
/scratch/lb4489/project/hcc/iprox/L052_P/CNHPP_HCC_LC_profiling_L052P_5per_F5_R1.mzML	L052_P	L052_P	L052	1
/scratch/lb4489/project/hcc/iprox/L052_P/CNHPP_HCC_LC_profiling_L052P_5per_F3_R1.mzML	L052_P	L052_P	L052	1
/scratch/lb4489/project/hcc/iprox/L052_P/CNHPP_HCC_LC_profiling_L052P_5per_F6_R1.mzML	L052_P	L052_P	L052	1
/scratch/lb4489/project/hcc/iprox/L052_P/CNHPP_HCC_LC_profiling_L052P_5per_F2_R1.mzML	L052_P	L052_P	L052	1
/scratch/lb4489/project/hcc/iprox/L052_T/CNHPP_HCC_LC_profiling_L052T_5per_F1_R1.mzML	L052_T	L052_T	L052	1
/scratch/lb4489/project/hcc/iprox/L052_T/CNHPP_HCC_LC_profiling_L052T_5per_F5_R1.mzML	L052_T	L052_T	L052	1
/scratch/lb4489/project/hcc/iprox/L052_T/CNHPP_HCC_LC_profiling_L052T_5per_F4_R1.mzML	L052_T	L052_T	L052	1
/scratch/lb4489/project/hcc/iprox/L052_T/CNHPP_HCC_LC_profiling_L052T_5per_F3_R1.mzML	L052_T	L052_T	L052	1
/scratch/lb4489/project/hcc/iprox/L052_T/CNHPP_HCC_LC_profiling_L052T_5per_F2_R1.mzML	L052_T	L052_T	L052	1
/scratch/lb4489/project/hcc/iprox/L052_T/CNHPP_HCC_LC_profiling_L052T_5per_F6_R1.mzML	L052_T	L052_T	L052	1
/scratch/lb4489/project/hcc/iprox/L053_P/CNHPP_HCC_LC_profiling_L053P_5per_F1_R1.mzML	L053_P	L053_P	L053	1
/scratch/lb4489/project/hcc/iprox/L053_P/CNHPP_HCC_LC_profiling_L053P_5per_F4_R1.mzML	L053_P	L053_P	L053	1
/scratch/lb4489/project/hcc/iprox/L053_P/CNHPP_HCC_LC_profiling_L053P_5per_F5_R1.mzML	L053_P	L053_P	L053	1
/scratch/lb4489/project/hcc/iprox/L053_P/CNHPP_HCC_LC_profiling_L053P_5per_F6_R1.mzML	L053_P	L053_P	L053	1
/scratch/lb4489/project/hcc/iprox/L053_P/CNHPP_HCC_LC_profiling_L053P_5per_F2_R1.mzML	L053_P	L053_P	L053	1
/scratch/lb4489/project/hcc/iprox/L053_P/CNHPP_HCC_LC_profiling_L053P_5per_F3_R1.mzML	L053_P	L053_P	L053	1
